time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-08-02 16:36:36,2500.0,8.621,262.957,0.17242000000000002,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:36:40,1985.8207,8.298,262.954,0.16596,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:36:44,1577.3937,7.721,262.95,0.15442,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:36:47,1252.9686,7.197,262.958,0.14394,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:36:52,995.2686,6.772,262.961,0.13544,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:36:56,790.5701,6.461,262.956,0.12922,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:36:59,627.9723,6.218,262.951,0.12436,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:03,498.8163,6.036,262.948,0.12072,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:07,396.2239,5.89,262.955,0.11779999999999999,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:11,314.7319,5.78,262.953,0.11560000000000001,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:15,250.0005,5.701,262.952,0.11402,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:19,198.5825,5.64,262.947,0.1128,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:23,157.7397,5.594,262.953,0.11188000000000001,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:27,125.2971,5.566,262.941,0.11132,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:31,99.5271,5.549,262.946,0.11098000000000001,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:35,79.0571,5.54,262.95,0.1108,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:39,62.7973,5.54,262.963,0.1108,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:43,49.8817,5.553,262.964,0.11105999999999999,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:47,39.6224,5.564,262.95,0.11128,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:51,31.4732,5.58,262.954,0.1116,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:55,25.0001,5.602,262.943,0.11204,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:37:59,19.8582,5.625,262.955,0.1125,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:03,15.774,5.657,262.952,0.11314,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:07,12.5297,5.685,262.964,0.1137,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:11,9.9527,5.709,262.95,0.11417999999999999,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:15,7.9057,5.742,262.947,0.11484,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:19,6.2797,5.764,262.95,0.11528000000000001,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:23,4.9882,5.785,262.941,0.1157,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:26,3.9622,5.795,262.933,0.1159,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:30,3.1473,5.788,262.941,0.11576,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:34,2.5,5.769,262.946,0.11538,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:38,1.9858,5.722,262.941,0.11444000000000001,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:42,1.5774,5.638,262.943,0.11276,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:38:46,1.253,5.54,262.945,0.1108,10,200,10.0,-0.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
