time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-08-02 17:55:01,2500.0,5.276,262.94,0.0005276,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:05,2443.0925,5.449,262.941,0.0005449,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:09,2387.4812,5.855,262.941,0.0005855000000000001,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:13,2333.1355,6.665,262.94,0.0006665,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:17,2280.0269,6.626,262.936,0.0006626000000000001,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:21,2228.1272,6.166,262.935,0.0006166,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:25,2177.4089,5.969,262.932,0.0005969,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:29,2127.845,5.681,262.945,0.0005681,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:33,2079.4094,5.633,262.943,0.0005633,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:37,2032.0763,6.164,262.935,0.0006164,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:41,1985.8207,5.978,262.941,0.0005978,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:45,1940.6179,5.456,262.938,0.0005456,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:49,1896.4441,5.246,262.934,0.0005246000000000001,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:53,1853.2758,5.183,262.936,0.0005183,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:55:57,1811.0901,5.161,262.928,0.0005160999999999999,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:01,1769.8646,5.201,262.936,0.0005201,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:05,1729.5776,5.116,262.93,0.0005116,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:09,1690.2078,5.391,262.93,0.0005391,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:13,1651.7339,5.502,262.933,0.0005501999999999999,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:17,1614.1359,5.364,262.929,0.0005364,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:21,1577.3937,5.288,262.93,0.0005288000000000001,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:25,1541.4879,5.521,262.929,0.0005521,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:29,1506.3994,5.22,262.931,0.000522,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:33,1472.1096,5.379,262.931,0.0005379,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:36,1438.6003,5.184,262.941,0.0005184,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 17:56:40,1405.8538,5.254,262.932,0.0005254,1,10,10.0,-4.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
