time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-08-03 13:31:51,2500.0,2.765,303.283,0.013825,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:31:55,1985.8207,3.008,303.282,0.01504,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:31:59,1577.3937,3.248,303.287,0.01624,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:03,1252.9686,3.476,303.276,0.01738,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:07,995.2686,3.705,303.277,0.018525,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:11,790.5701,3.899,303.293,0.019495,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:15,627.9723,4.135,303.281,0.020675,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:19,498.8163,4.537,303.289,0.022685,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:23,396.2239,4.695,303.287,0.023475000000000003,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:27,314.7319,4.943,303.283,0.024714999999999997,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:31,250.0005,5.205,303.285,0.026025,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:35,198.5825,5.549,303.267,0.027745000000000002,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:39,157.7397,5.893,303.265,0.029464999999999998,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:43,125.2971,6.217,303.272,0.031084999999999998,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:46,99.5271,6.502,303.266,0.03251,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:50,79.0571,6.715,303.285,0.033575,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:54,62.7973,7.215,303.27,0.036074999999999996,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:32:58,49.8817,7.594,303.262,0.037970000000000004,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:02,39.6224,7.932,303.268,0.03966,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:06,31.4732,8.175,303.264,0.040875,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:10,25.0001,8.452,303.273,0.04226,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:14,19.8582,8.686,303.277,0.043429999999999996,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:18,15.774,8.759,303.276,0.043795,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:22,12.5297,8.709,303.27,0.043545,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:26,9.9527,8.536,303.267,0.042679999999999996,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:30,7.9057,8.232,303.264,0.041159999999999995,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:34,6.2797,7.785,303.273,0.038925,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:38,4.9882,7.133,303.268,0.035665,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:42,3.9622,6.37,303.268,0.03185,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:46,3.1473,5.563,303.277,0.027815,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:50,2.5,4.645,303.263,0.023225,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:54,1.9858,3.75,303.259,0.01875,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:33:58,1.5774,3.004,303.271,0.01502,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 13:34:01,1.253,2.46,303.265,0.0123,10,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
