time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-08-02 16:03:47,2500.0,2.837,262.954,0.0005674,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:03:51,2443.0925,3.125,262.963,0.000625,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:03:55,2387.4812,3.234,262.954,0.0006468,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:03:59,2333.1355,2.98,262.97,0.000596,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:03,2280.0269,2.924,262.957,0.0005848,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:07,2228.1272,3.146,262.962,0.0006292,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:11,2177.4089,3.165,262.95,0.000633,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:15,2127.845,2.942,262.956,0.0005884,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:19,2079.4094,3.19,262.956,0.000638,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:23,2032.0763,3.118,262.96,0.0006236,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:27,1985.8207,2.948,262.953,0.0005896,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:31,1940.6179,2.793,262.966,0.0005586,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:34,1896.4441,2.72,262.952,0.000544,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:38,1853.2758,2.955,262.961,0.000591,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:42,1811.0901,3.032,262.952,0.0006064,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:46,1769.8646,3.013,262.95,0.0006026,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:50,1729.5776,2.676,262.957,0.0005352,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:54,1690.2078,2.821,262.95,0.0005642,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:04:58,1651.7339,2.846,262.955,0.0005692000000000001,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:05:02,1614.1359,2.659,262.953,0.0005317999999999999,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:05:06,1577.3937,2.684,262.956,0.0005368,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:05:10,1541.4879,3.032,262.962,0.0006064,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:05:14,1506.3994,3.013,262.963,0.0006026,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:05:18,1472.1096,3.073,262.954,0.0006146,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:05:22,1438.6003,3.132,262.954,0.0006264,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 16:05:26,1405.8538,2.734,262.959,0.0005468,1,20,10.0,-2.0,-3.0,3.5,3.0,1564ЛЕ1№1 п1
