time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-08-02 15:10:46,2500.0,1.235,262.968,0.0006175000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:10:50,2443.0925,1.239,262.974,0.0006195,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:10:54,2387.4812,1.18,262.967,0.0005899999999999999,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:10:58,2333.1355,1.139,262.963,0.0005695,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:02,2280.0269,1.21,262.968,0.000605,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:06,2228.1272,1.3,262.963,0.00065,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:10,2177.4089,1.168,262.978,0.000584,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:14,2127.845,1.202,262.964,0.000601,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:18,2079.4094,1.241,262.972,0.0006205000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:22,2032.0763,1.318,262.979,0.0006590000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:26,1985.8207,1.181,262.969,0.0005905,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:30,1940.6179,1.172,262.979,0.0005859999999999999,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:34,1896.4441,1.227,262.977,0.0006135,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:38,1853.2758,1.212,262.971,0.000606,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:42,1811.0901,1.363,262.977,0.0006815,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:46,1769.8646,1.297,262.977,0.0006485,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:50,1729.5776,1.237,262.965,0.0006185,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:54,1690.2078,1.139,262.966,0.0005695,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:11:58,1651.7339,1.191,262.971,0.0005955,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:02,1614.1359,1.286,262.97,0.000643,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:05,1577.3937,1.371,262.972,0.0006855,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:09,1541.4879,1.414,262.967,0.000707,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:13,1506.3994,1.464,262.963,0.000732,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:17,1472.1096,1.326,262.964,0.0006630000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:21,1438.6003,1.357,262.968,0.0006785,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:25,1405.8538,1.521,262.963,0.0007605,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:29,1373.8527,1.481,262.975,0.0007405000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:33,1342.58,1.434,262.973,0.000717,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:37,1312.0192,1.348,262.975,0.000674,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:41,1282.1541,1.481,262.965,0.0007405000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:45,1252.9686,1.475,262.985,0.0007375000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:49,1224.4476,1.538,262.964,0.000769,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:53,1196.5758,1.497,262.966,0.0007485,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:12:57,1169.3385,1.44,262.978,0.0007199999999999999,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:01,1142.7211,1.416,262.965,0.000708,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:05,1116.7096,1.501,262.973,0.0007505,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:09,1091.2902,1.5,262.969,0.00075,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:13,1066.4495,1.457,262.969,0.0007285000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:17,1042.1741,1.525,262.973,0.0007624999999999999,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:21,1018.4514,1.452,262.977,0.000726,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:25,995.2686,1.596,262.969,0.000798,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:29,972.6135,1.6,262.979,0.0008,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:33,950.4742,1.565,262.968,0.0007825,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:37,928.8387,1.483,262.974,0.0007415000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:40,907.6958,1.576,262.982,0.0007880000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:44,887.0342,1.473,262.973,0.0007365000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:48,866.8428,1.495,262.977,0.0007475,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:52,847.1111,1.56,262.971,0.00078,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:13:56,827.8285,1.589,262.97,0.0007945,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:00,808.9849,1.579,262.97,0.0007894999999999999,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:04,790.5701,1.747,262.962,0.0008735,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:08,772.5746,1.715,262.962,0.0008575000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:12,754.9886,1.55,262.974,0.000775,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:16,737.803,1.595,262.965,0.0007975,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:20,721.0086,1.624,262.98,0.000812,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:24,704.5964,1.588,262.964,0.000794,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:28,688.5579,1.639,262.969,0.0008195,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:32,672.8844,1.686,262.975,0.000843,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:36,657.5677,1.728,262.976,0.000864,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:40,642.5997,1.772,262.965,0.000886,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:44,627.9723,1.749,262.968,0.0008745000000000001,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:48,613.6779,1.706,262.976,0.000853,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:52,599.7089,1.728,262.969,0.000864,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:14:56,586.0579,1.704,262.973,0.000852,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:00,572.7176,1.779,262.962,0.0008895,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:04,559.681,1.769,262.961,0.0008845,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:08,546.9411,1.855,262.96,0.0009274999999999999,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:12,534.4912,1.857,262.969,0.0009285,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:15,522.3247,1.859,262.969,0.0009295,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:19,510.4352,1.889,262.976,0.0009445,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:23,498.8163,1.893,262.967,0.0009465,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:27,487.4618,1.977,262.964,0.0009885,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:31,476.3658,1.928,262.962,0.000964,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:35,465.5224,1.905,262.959,0.0009525,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:39,454.9259,2.012,262.971,0.001006,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:43,444.5705,2.107,262.972,0.0010535000000000002,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:47,434.4508,2.085,262.974,0.0010425,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:51,424.5616,2.052,262.969,0.001026,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:55,414.8973,2.026,262.972,0.0010129999999999998,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:15:59,405.4532,2.024,262.974,0.001012,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:16:03,396.2239,2.159,262.961,0.0010795,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:16:07,387.2048,2.161,262.958,0.0010805,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:16:11,378.3909,2.18,262.966,0.00109,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:16:15,369.7777,2.21,262.962,0.001105,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:16:19,361.3605,2.206,262.965,0.001103,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:16:23,353.135,2.265,262.964,0.0011325,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:16:27,345.0966,2.294,262.97,0.001147,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-02 15:16:31,337.2413,2.297,262.963,0.0011485,1,50,10.0,-1.0,-2.0,3.5,3.0,1564ЛЕ1№1 п1
