time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-08-03 14:40:01,2500.0,4.185,303.261,0.20925,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:05,1985.8207,4.024,303.258,0.2012,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:09,1577.3937,3.732,303.264,0.18660000000000002,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:13,1252.9686,3.477,303.275,0.17385,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:17,995.2686,3.268,303.272,0.1634,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:21,790.5701,3.108,303.27,0.1554,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:25,627.9723,2.982,303.265,0.1491,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:29,498.8163,2.905,303.274,0.14525,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:33,396.2239,2.828,303.261,0.1414,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:37,314.7319,2.755,303.267,0.13774999999999998,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:41,250.0005,2.696,303.268,0.1348,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:45,198.5825,2.645,303.27,0.13225,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:49,157.7397,2.59,303.272,0.1295,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:53,125.2971,2.531,303.266,0.12655,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:40:57,99.5271,2.465,303.269,0.12325,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:01,79.0571,2.388,303.271,0.11939999999999999,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:05,62.7973,2.32,303.267,0.11599999999999999,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:09,49.8817,2.223,303.272,0.11115,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:13,39.6224,2.119,303.271,0.10595000000000002,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:17,31.4732,1.983,303.267,0.09915,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:21,25.0001,1.826,303.27,0.0913,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:25,19.8582,1.644,303.267,0.0822,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:28,15.774,1.452,303.276,0.0726,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:32,12.5297,1.244,303.267,0.0622,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:36,9.9527,1.037,303.272,0.05184999999999999,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:40,7.9057,0.8363,303.269,0.041815000000000005,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:44,6.2797,0.666,303.27,0.0333,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:48,4.9882,0.5191,303.272,0.025955,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:52,3.9622,0.4027,303.265,0.020135,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:41:56,3.1473,0.3079,303.256,0.015395,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:42:00,2.5,0.2451,303.268,0.012255,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:42:04,1.9858,0.1883,303.274,0.009415,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:42:08,1.5774,0.173,303.263,0.00865,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 14:42:12,1.253,0.1425,303.272,0.007124999999999999,10,500,10.0,-3.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
