time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-08-03 15:11:19,2500.0,4.856,303.271,0.2428,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:23,1985.8207,4.601,303.268,0.23005,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:27,1577.3937,4.161,303.264,0.20804999999999998,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:31,1252.9686,3.781,303.283,0.18905,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:35,995.2686,3.492,303.274,0.1746,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:39,790.5701,3.279,303.266,0.16394999999999998,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:43,627.9723,3.118,303.277,0.15589999999999998,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:47,498.8163,2.996,303.271,0.1498,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:51,396.2239,2.897,303.272,0.14484999999999998,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:55,314.7319,2.812,303.27,0.1406,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:11:59,250.0005,2.743,303.267,0.13715,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:03,198.5825,2.683,303.265,0.13415,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:06,157.7397,2.623,303.265,0.13115000000000002,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:10,125.2971,2.565,303.273,0.12825,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:14,99.5271,2.5,303.273,0.125,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:18,79.0571,2.429,303.276,0.12144999999999999,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:22,62.7973,2.347,303.272,0.11735,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:26,49.8817,2.251,303.271,0.11255,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:30,39.6224,2.136,303.268,0.1068,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:34,31.4732,2.001,303.263,0.10005,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:38,25.0001,1.839,303.26,0.09195,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:42,19.8582,1.659,303.272,0.08295,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:46,15.774,1.462,303.266,0.0731,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:50,12.5297,1.256,303.268,0.0628,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:54,9.9527,1.048,303.277,0.0524,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:12:58,7.9057,0.8493,303.269,0.042465,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:13:02,6.2797,0.6705,303.271,0.033525,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:13:06,4.9882,0.5247,303.264,0.026235,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:13:10,3.9622,0.408,303.275,0.020399999999999998,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:13:14,3.1473,0.3214,303.261,0.01607,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:13:18,2.5,0.2551,303.259,0.012754999999999999,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:13:22,1.9858,0.2069,303.271,0.010345,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:13:25,1.5774,0.177,303.271,0.00885,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
2022-08-03 15:13:29,1.253,0.1585,303.263,0.007925,10,500,10.0,-0.0,-5.0,3.5,3.0,1564ЛЕ1№1 п1
