time   Resistance(Ohm);  Temperature('C);  Temperature(K);
14:27:06    47.8826;  10.3274;  283.477;
14:27:10    47.883;  10.3296;  283.48;
14:27:13    47.8825;  10.3268;  283.477;
14:27:17    47.8843;  10.3363;  283.486;
14:27:20    47.8816;  10.3215;  283.471;
14:27:24    47.8825;  10.3268;  283.477;
14:27:27    47.8826;  10.3274;  283.477;
14:27:30    47.8834;  10.3313;  283.481;
14:27:34    47.8817;  10.3223;  283.472;
14:27:37    47.8817;  10.3224;  283.472;
14:27:40    47.8815;  10.3213;  283.471;
14:27:44    47.8827;  10.3279;  283.478;
14:27:48    47.8828;  10.3284;  283.478;
14:27:51    47.8834;  10.3313;  283.481;
14:27:54    47.8815;  10.3209;  283.471;
14:27:58    47.8825;  10.3264;  283.476;
14:28:01    47.883;  10.3291;  283.479;
14:28:05    47.8823;  10.3254;  283.475;
14:28:08    47.884;  10.3349;  283.485;
14:28:11    47.8827;  10.3277;  283.478;
14:28:15    47.8828;  10.3281;  283.478;
14:28:18    47.8825;  10.3265;  283.476;
14:28:22    47.8825;  10.3263;  283.476;
14:28:25    47.8833;  10.3308;  283.481;
14:28:28    47.8806;  10.3162;  283.466;
14:28:32    47.8829;  10.3287;  283.479;
14:28:35    47.8815;  10.321;  283.471;
14:28:39    47.8821;  10.3246;  283.475;
14:28:42    47.8844;  10.3368;  283.487;
14:28:45    47.8852;  10.3415;  283.491;
14:28:49    47.8823;  10.3255;  283.475;
14:28:52    47.8825;  10.3266;  283.477;
14:28:56    47.8814;  10.3206;  283.471;
14:28:59    47.8816;  10.3218;  283.472;
14:29:03    47.882;  10.3237;  283.474;
14:29:06    47.8803;  10.3143;  283.464;
14:29:09    47.8838;  10.3338;  283.484;
14:29:13    47.8835;  10.3319;  283.482;
14:29:16    47.8834;  10.3316;  283.482;
14:29:20    47.8827;  10.3278;  283.478;
14:29:23    47.8833;  10.3309;  283.481;
14:29:27    47.8811;  10.3189;  283.469;
14:29:30    47.8838;  10.3335;  283.484;
14:29:33    47.8831;  10.3301;  283.48;
14:29:37    47.8841;  10.3353;  283.485;
14:29:40    47.8839;  10.334;  283.484;
14:29:44    47.8826;  10.327;  283.477;
14:29:47    47.8839;  10.3344;  283.484;
14:29:51    47.8838;  10.3339;  283.484;
14:29:54    47.8834;  10.3316;  283.482;
14:29:57    47.8823;  10.3256;  283.476;
14:30:01    47.8819;  10.3234;  283.473;
14:30:04    47.8839;  10.3341;  283.484;
14:30:08    47.8827;  10.3277;  283.478;
14:30:11    47.8834;  10.3314;  283.481;
14:30:15    47.8811;  10.319;  283.469;
14:30:18    47.8825;  10.3267;  283.477;
14:30:21    47.8833;  10.3308;  283.481;
14:30:25    47.8826;  10.3273;  283.477;
14:30:28    47.8848;  10.3392;  283.489;
14:30:32    47.8837;  10.3331;  283.483;
14:30:35    47.8846;  10.3379;  283.488;
14:30:39    47.8834;  10.3313;  283.481;
14:30:42    47.883;  10.3296;  283.48;
14:30:45    47.8826;  10.3271;  283.477;
14:30:49    47.8823;  10.3253;  283.475;
14:30:52    47.8838;  10.334;  283.484;
14:30:56    47.8847;  10.3385;  283.489;
14:30:59    47.8856;  10.3437;  283.494;
14:31:02    47.8847;  10.3387;  283.489;
14:31:06    47.8848;  10.3395;  283.489;
14:31:09    47.882;  10.3236;  283.474;
14:31:13    47.8832;  10.3304;  283.48;
14:31:16    47.884;  10.3348;  283.485;
14:31:19    47.8833;  10.3312;  283.481;
14:31:23    47.8834;  10.3316;  283.482;
14:31:26    47.8835;  10.3319;  283.482;
14:31:30    47.8821;  10.3241;  283.474;
14:31:33    47.8846;  10.3382;  283.488;
14:31:37    47.8834;  10.3313;  283.481;
14:31:40    47.8836;  10.3326;  283.483;
14:31:43    47.8826;  10.3273;  283.477;
14:31:47    47.8828;  10.3283;  283.478;
14:31:50    47.8835;  10.3319;  283.482;
14:31:54    47.8824;  10.326;  283.476;
14:31:57    47.8848;  10.3393;  283.489;
14:32:00    47.882;  10.324;  283.474;
14:32:04    47.8822;  10.3251;  283.475;
14:32:07    47.8815;  10.3208;  283.471;
14:32:11    47.8825;  10.3264;  283.476;
14:32:14    47.8843;  10.3364;  283.486;
14:32:17    47.8837;  10.3334;  283.483;
14:32:21    47.884;  10.3346;  283.485;
14:32:24    47.8828;  10.328;  283.478;
14:32:28    47.8837;  10.3331;  283.483;
14:32:31    47.8821;  10.3241;  283.474;
14:32:35    47.8827;  10.3279;  283.478;
14:32:38    47.8841;  10.3352;  283.485;
14:32:42    47.8838;  10.3336;  283.484;
14:32:45    47.8842;  10.3358;  283.486;
14:32:48    47.8819;  10.3232;  283.473;
14:32:52    47.8832;  10.3306;  283.481;
14:32:55    47.8822;  10.3251;  283.475;
14:32:59    47.8849;  10.3395;  283.49;
14:33:02    47.8833;  10.331;  283.481;
14:33:05    47.8832;  10.3306;  283.481;
14:33:09    47.8833;  10.3308;  283.481;
14:33:12    47.8832;  10.3304;  283.48;
14:33:16    47.8838;  10.334;  283.484;
14:33:19    47.8841;  10.3355;  283.486;
14:33:22    47.8847;  10.3387;  283.489;
14:33:26    47.8827;  10.3277;  283.478;
14:33:29    47.8834;  10.3313;  283.481;
14:33:33    47.8822;  10.3251;  283.475;
14:33:36    47.8839;  10.3345;  283.484;
14:33:40    47.8842;  10.3358;  283.486;
14:33:43    47.886;  10.3456;  283.496;
14:33:46    47.8831;  10.3298;  283.48;
14:33:50    47.8827;  10.3274;  283.477;
14:33:53    47.8834;  10.3314;  283.481;
14:33:57    47.8832;  10.3305;  283.481;
14:34:00    47.8843;  10.3365;  283.486;
14:34:04    47.8831;  10.3298;  283.48;
14:34:07    47.8841;  10.3355;  283.485;
14:34:10    47.8837;  10.333;  283.483;
14:34:14    47.8861;  10.3466;  283.497;
14:34:17    47.8838;  10.3337;  283.484;
14:34:21    47.8836;  10.3324;  283.482;
14:34:24    47.8822;  10.3252;  283.475;
14:34:27    47.8833;  10.3309;  283.481;
14:34:31    47.8852;  10.3415;  283.492;
14:34:34    47.8845;  10.3374;  283.487;
14:34:38    47.8833;  10.3309;  283.481;
14:34:41    47.8846;  10.3381;  283.488;
14:34:44    47.8827;  10.3279;  283.478;
14:34:48    47.8843;  10.3365;  283.486;
14:34:51    47.8842;  10.3358;  283.486;
14:34:55    47.883;  10.3295;  283.48;
14:34:58    47.8833;  10.3311;  283.481;
14:35:02    47.8835;  10.3322;  283.482;
14:35:05    47.886;  10.3458;  283.496;
14:35:09    47.8843;  10.3364;  283.486;
14:35:12    47.8828;  10.3284;  283.478;
14:35:15    47.8839;  10.3343;  283.484;
14:35:19    47.8846;  10.3381;  283.488;
14:35:22    47.884;  10.3348;  283.485;
14:35:26    47.8851;  10.3406;  283.491;
14:35:29    47.8847;  10.3389;  283.489;
14:35:33    47.8838;  10.3339;  283.484;
14:35:36    47.8842;  10.3361;  283.486;
14:35:39    47.8839;  10.3342;  283.484;
14:35:43    47.8842;  10.336;  283.486;
14:35:46    47.8846;  10.338;  283.488;
14:35:50    47.8856;  10.3438;  283.494;
14:35:53    47.884;  10.3349;  283.485;
14:35:56    47.8836;  10.3326;  283.483;
14:36:00    47.8839;  10.3342;  283.484;
14:36:03    47.8841;  10.3356;  283.486;
14:36:07    47.8844;  10.337;  283.487;
14:36:10    47.8838;  10.3336;  283.484;
14:36:14    47.8849;  10.3395;  283.49;
14:36:17    47.8849;  10.3396;  283.49;
14:36:20    47.8836;  10.3325;  283.482;
14:36:24    47.8848;  10.3394;  283.489;
14:36:27    47.8854;  10.3426;  283.493;
14:36:31    47.8824;  10.326;  283.476;
14:36:34    47.8841;  10.3354;  283.485;
14:36:38    47.884;  10.3346;  283.485;
14:36:41    47.8841;  10.3355;  283.486;
14:36:44    47.8847;  10.3385;  283.489;
14:36:48    47.8825;  10.3268;  283.477;
14:36:51    47.8834;  10.3314;  283.481;
14:36:55    47.8853;  10.3421;  283.492;
14:36:58    47.8843;  10.3367;  283.487;
14:37:01    47.8825;  10.3263;  283.476;
14:37:05    47.8829;  10.3289;  283.479;
14:37:08    47.8834;  10.3313;  283.481;
14:37:12    47.8857;  10.3442;  283.494;
14:37:15    47.8834;  10.3314;  283.481;
14:37:18    47.8851;  10.3407;  283.491;
14:37:22    47.8838;  10.3337;  283.484;
14:37:25    47.8843;  10.3367;  283.487;
14:37:29    47.8855;  10.3431;  283.493;
14:37:32    47.8835;  10.3322;  283.482;
14:37:35    47.8844;  10.3372;  283.487;
14:37:39    47.8846;  10.3382;  283.488;
14:37:42    47.8845;  10.3377;  283.488;
14:37:46    47.884;  10.335;  283.485;
14:37:49    47.8835;  10.3319;  283.482;
14:37:53    47.884;  10.3346;  283.485;
14:37:56    47.8835;  10.332;  283.482;
14:38:00    47.8834;  10.3314;  283.481;
14:38:03    47.8849;  10.34;  283.49;
14:38:06    47.885;  10.3401;  283.49;
14:38:10    47.8856;  10.3438;  283.494;
14:38:13    47.8841;  10.3355;  283.486;
14:38:17    47.8855;  10.343;  283.493;
14:38:20    47.8841;  10.3354;  283.485;
14:38:23    47.8862;  10.3468;  283.497;
14:38:27    47.8849;  10.3397;  283.49;
14:38:30    47.8858;  10.3445;  283.494;
14:38:34    47.8841;  10.3353;  283.485;
14:38:37    47.8829;  10.3287;  283.479;
14:38:41    47.8836;  10.3324;  283.482;
14:38:44    47.8852;  10.3416;  283.492;
14:38:47    47.8853;  10.3422;  283.492;
14:38:51    47.8837;  10.3329;  283.483;
14:38:54    47.8858;  10.3447;  283.495;
14:38:58    47.8865;  10.3484;  283.498;
14:39:01    47.8856;  10.3436;  283.494;
14:39:04    47.885;  10.3405;  283.49;
14:39:08    47.8844;  10.3369;  283.487;
14:39:11    47.8835;  10.3322;  283.482;
14:39:15    47.8856;  10.3435;  283.494;
14:39:18    47.8836;  10.3324;  283.482;
14:39:22    47.8842;  10.3358;  283.486;
14:39:25    47.8844;  10.3372;  283.487;
14:39:28    47.8845;  10.3378;  283.488;
14:39:32    47.8846;  10.3383;  283.488;
14:39:35    47.8853;  10.3418;  283.492;
14:39:39    47.8842;  10.3357;  283.486;
14:39:42    47.885;  10.3403;  283.49;
14:39:45    47.8839;  10.3341;  283.484;
14:39:49    47.8834;  10.3316;  283.482;
14:39:52    47.8843;  10.3364;  283.486;
14:39:56    47.8848;  10.3391;  283.489;
14:39:59    47.8847;  10.3385;  283.488;
14:40:03    47.886;  10.3456;  283.496;
14:40:06    47.885;  10.3401;  283.49;
14:40:09    47.8831;  10.3297;  283.48;
14:40:13    47.884;  10.335;  283.485;
14:40:16    47.8845;  10.3376;  283.488;
14:40:20    47.8843;  10.3364;  283.486;
14:40:23    47.8862;  10.3468;  283.497;
14:40:26    47.8854;  10.3424;  283.492;
14:40:30    47.8848;  10.3394;  283.489;
14:40:33    47.885;  10.3402;  283.49;
14:40:37    47.8844;  10.3372;  283.487;
14:40:40    47.8843;  10.3366;  283.487;
14:40:44    47.887;  10.3511;  283.501;
14:40:47    47.8841;  10.3351;  283.485;
14:40:50    47.884;  10.3351;  283.485;
14:40:54    47.8859;  10.3452;  283.495;
14:40:57    47.8853;  10.342;  283.492;
14:41:01    47.8849;  10.3399;  283.49;
14:41:04    47.8847;  10.3387;  283.489;
14:41:08    47.8847;  10.3389;  283.489;
14:41:11    47.8855;  10.3429;  283.493;
14:41:14    47.885;  10.3405;  283.49;
14:41:18    47.884;  10.335;  283.485;
14:41:21    47.8837;  10.3333;  283.483;
14:41:25    47.8845;  10.3374;  283.487;
14:41:28    47.8844;  10.3372;  283.487;
14:41:31    47.8852;  10.3413;  283.491;
14:41:35    47.8853;  10.3421;  283.492;
14:41:38    47.8846;  10.3378;  283.488;
14:41:42    47.8835;  10.3323;  283.482;
14:41:45    47.886;  10.346;  283.496;
14:41:48    47.8841;  10.3356;  283.486;
14:41:52    47.8835;  10.3323;  283.482;
14:41:55    47.887;  10.3514;  283.501;
14:41:59    47.8855;  10.3428;  283.493;
14:42:02    47.8866;  10.3493;  283.499;
14:42:06    47.8842;  10.3361;  283.486;
14:42:09    47.8836;  10.3329;  283.483;
14:42:12    47.8848;  10.3393;  283.489;
14:42:16    47.8842;  10.3359;  283.486;
14:42:19    47.8838;  10.3335;  283.483;
14:42:23    47.8853;  10.3422;  283.492;
14:42:26    47.885;  10.3405;  283.491;
14:42:30    47.8844;  10.3369;  283.487;
14:42:33    47.8863;  10.3473;  283.497;
14:42:36    47.886;  10.3457;  283.496;
14:42:40    47.8853;  10.3422;  283.492;
14:42:43    47.8856;  10.3438;  283.494;
14:42:47    47.8849;  10.3398;  283.49;
14:42:50    47.883;  10.3294;  283.479;
14:42:53    47.8848;  10.3392;  283.489;
14:42:57    47.8854;  10.3426;  283.493;
14:43:00    47.8848;  10.3391;  283.489;
14:43:04    47.8854;  10.3426;  283.493;
14:43:07    47.8845;  10.3373;  283.487;
