time   Resistance(Ohm);  Temperature('C);  Temperature(K);
14:27:38    47.885;  10.3405;  283.491;
14:27:41    47.8831;  10.33;  283.48;
14:27:44    47.8848;  10.3391;  283.489;
14:27:48    47.8853;  10.3422;  283.492;
14:27:51    47.884;  10.335;  283.485;
14:27:55    47.8852;  10.3415;  283.492;
14:27:58    47.8872;  10.3526;  283.503;
14:28:02    47.8866;  10.3493;  283.499;
14:28:05    47.884;  10.3348;  283.485;
14:28:08    47.886;  10.3457;  283.496;
14:28:12    47.8868;  10.3502;  283.5;
14:28:15    47.8866;  10.3491;  283.499;
14:28:19    47.8867;  10.3495;  283.5;
14:28:22    47.8856;  10.3438;  283.494;
14:28:25    47.8852;  10.3413;  283.491;
14:28:29    47.8866;  10.3492;  283.499;
14:28:32    47.8886;  10.3599;  283.51;
14:28:36    47.8852;  10.3416;  283.492;
14:28:39    47.887;  10.3513;  283.501;
14:28:42    47.886;  10.3456;  283.496;
14:28:46    47.8869;  10.3506;  283.501;
14:28:49    47.8866;  10.3492;  283.499;
14:28:53    47.8841;  10.3354;  283.485;
14:28:56    47.8859;  10.3454;  283.495;
14:29:00    47.8849;  10.34;  283.49;
14:29:03    47.8862;  10.347;  283.497;
14:29:07    47.8848;  10.3393;  283.489;
14:29:10    47.884;  10.3346;  283.485;
14:29:13    47.8871;  10.3521;  283.502;
14:29:17    47.8856;  10.3435;  283.493;
14:29:20    47.8868;  10.3503;  283.5;
14:29:24    47.8871;  10.352;  283.502;
14:29:27    47.8852;  10.3416;  283.492;
14:29:30    47.8863;  10.3477;  283.498;
14:29:34    47.8868;  10.3501;  283.5;
14:29:37    47.8867;  10.3497;  283.5;
14:29:41    47.8867;  10.3495;  283.5;
14:29:44    47.8867;  10.3495;  283.499;
14:29:48    47.8856;  10.3437;  283.494;
14:29:51    47.8869;  10.3508;  283.501;
14:29:54    47.8849;  10.3396;  283.49;
14:29:58    47.8855;  10.3433;  283.493;
14:30:01    47.8871;  10.3519;  283.502;
14:30:05    47.8864;  10.3479;  283.498;
14:30:08    47.8867;  10.3496;  283.5;
14:30:11    47.8851;  10.3409;  283.491;
14:30:15    47.8851;  10.3409;  283.491;
14:30:18    47.8852;  10.3412;  283.491;
14:30:22    47.8853;  10.3419;  283.492;
14:30:25    47.8866;  10.3493;  283.499;
14:30:28    47.885;  10.3404;  283.49;
14:30:32    47.8855;  10.343;  283.493;
14:30:35    47.8858;  10.3447;  283.495;
14:30:39    47.8867;  10.3494;  283.499;
14:30:42    47.8878;  10.3558;  283.506;
14:30:46    47.8868;  10.3501;  283.5;
14:30:49    47.8842;  10.3359;  283.486;
14:30:52    47.8858;  10.3448;  283.495;
14:30:56    47.8849;  10.34;  283.49;
14:30:59    47.8856;  10.3436;  283.494;
14:31:03    47.8837;  10.3332;  283.483;
14:31:06    47.8846;  10.3379;  283.488;
14:31:09    47.8851;  10.341;  283.491;
14:31:13    47.8856;  10.3435;  283.494;
14:31:16    47.8838;  10.3336;  283.484;
14:31:20    47.8843;  10.3363;  283.486;
14:31:23    47.8851;  10.3407;  283.491;
14:31:27    47.8856;  10.3435;  283.493;
14:31:30    47.8851;  10.3407;  283.491;
14:31:33    47.8837;  10.3331;  283.483;
14:31:37    47.8836;  10.3328;  283.483;
14:31:40    47.884;  10.3346;  283.485;
14:31:44    47.8843;  10.3366;  283.487;
14:31:47    47.8854;  10.3427;  283.493;
14:31:50    47.8838;  10.3336;  283.484;
14:31:54    47.8838;  10.3338;  283.484;
14:31:57    47.8843;  10.3365;  283.487;
14:32:01    47.8843;  10.3367;  283.487;
14:32:04    47.8847;  10.3385;  283.488;
14:32:07    47.8836;  10.3327;  283.483;
14:32:11    47.8837;  10.3332;  283.483;
14:32:14    47.8847;  10.3384;  283.488;
14:32:18    47.8843;  10.3366;  283.487;
14:32:21    47.8839;  10.3344;  283.484;
14:32:24    47.8834;  10.3314;  283.481;
14:32:28    47.8844;  10.3369;  283.487;
14:32:31    47.8829;  10.3286;  283.479;
14:32:35    47.8836;  10.3329;  283.483;
14:32:38    47.8829;  10.3285;  283.479;
14:32:42    47.8855;  10.3431;  283.493;
14:32:45    47.8837;  10.3333;  283.483;
14:32:49    47.8838;  10.3336;  283.484;
14:32:52    47.8855;  10.3432;  283.493;
14:32:55    47.8845;  10.3374;  283.487;
14:32:59    47.8823;  10.3252;  283.475;
14:33:02    47.8833;  10.3309;  283.481;
14:33:06    47.8838;  10.3335;  283.484;
14:33:09    47.8831;  10.3296;  283.48;
14:33:12    47.8832;  10.3305;  283.48;
14:33:16    47.8827;  10.3276;  283.478;
14:33:19    47.8827;  10.3277;  283.478;
14:33:23    47.8841;  10.3355;  283.486;
14:33:26    47.8817;  10.322;  283.472;
14:33:30    47.8835;  10.332;  283.482;
14:33:33    47.8824;  10.3259;  283.476;
14:33:36    47.8809;  10.318;  283.468;
14:33:40    47.8823;  10.3257;  283.476;
14:33:43    47.8825;  10.3264;  283.476;
14:33:47    47.8815;  10.3211;  283.471;
14:33:50    47.8822;  10.325;  283.475;
14:33:53    47.8827;  10.3278;  283.478;
14:33:57    47.8824;  10.3263;  283.476;
14:34:00    47.8833;  10.331;  283.481;
14:34:04    47.8835;  10.3321;  283.482;
14:34:07    47.8856;  10.3436;  283.494;
14:34:10    47.8838;  10.3336;  283.484;
14:34:14    47.8847;  10.3388;  283.489;
14:34:17    47.884;  10.3347;  283.485;
14:34:21    47.8819;  10.323;  283.473;
14:34:24    47.8823;  10.3255;  283.476;
14:34:28    47.882;  10.3239;  283.474;
14:34:31    47.8828;  10.3281;  283.478;
14:34:34    47.8835;  10.3319;  283.482;
14:34:38    47.8855;  10.3428;  283.493;
14:34:41    47.8845;  10.3373;  283.487;
14:34:45    47.8842;  10.3361;  283.486;
14:34:48    47.8848;  10.3391;  283.489;
14:34:52    47.8835;  10.3319;  283.482;
14:34:55    47.8843;  10.3364;  283.486;
14:34:58    47.8835;  10.3319;  283.482;
14:35:02    47.8815;  10.3211;  283.471;
14:35:05    47.8828;  10.3284;  283.478;
14:35:09    47.8837;  10.3331;  283.483;
14:35:12    47.8829;  10.329;  283.479;
14:35:15    47.8831;  10.3299;  283.48;
14:35:19    47.8801;  10.3135;  283.463;
14:35:22    47.8829;  10.329;  283.479;
14:35:26    47.8848;  10.3391;  283.489;
14:35:29    47.8856;  10.3438;  283.494;
14:35:33    47.8844;  10.3368;  283.487;
14:35:36    47.8825;  10.3266;  283.477;
14:35:39    47.8833;  10.3311;  283.481;
14:35:43    47.882;  10.3238;  283.474;
14:35:46    47.8812;  10.3194;  283.469;
14:35:49    47.8824;  10.3262;  283.476;
14:35:53    47.8813;  10.3202;  283.47;
14:35:56    47.8821;  10.3243;  283.474;
14:36:00    47.8826;  10.327;  283.477;
14:36:03    47.8826;  10.3274;  283.477;
14:36:07    47.8849;  10.3398;  283.49;
14:36:10    47.8815;  10.3211;  283.471;
14:36:14    47.8839;  10.3344;  283.484;
14:36:17    47.8826;  10.3269;  283.477;
14:36:20    47.8832;  10.3303;  283.48;
14:36:24    47.8817;  10.3224;  283.472;
14:36:27    47.8837;  10.3334;  283.483;
14:36:31    47.8835;  10.332;  283.482;
14:36:34    47.8829;  10.3288;  283.479;
14:36:37    47.8842;  10.3358;  283.486;
14:36:41    47.8824;  10.326;  283.476;
14:36:44    47.8831;  10.3299;  283.48;
14:36:48    47.8814;  10.3203;  283.47;
14:36:51    47.8832;  10.3305;  283.481;
14:36:55    47.8822;  10.3247;  283.475;
14:36:58    47.882;  10.324;  283.474;
14:37:01    47.8826;  10.3269;  283.477;
14:37:05    47.8832;  10.3302;  283.48;
14:37:08    47.8825;  10.3266;  283.477;
14:37:12    47.8814;  10.3208;  283.471;
14:37:15    47.8809;  10.3179;  283.468;
14:37:19    47.8829;  10.3286;  283.479;
14:37:22    47.8808;  10.3175;  283.467;
14:37:25    47.8833;  10.3308;  283.481;
14:37:29    47.8817;  10.3224;  283.472;
14:37:32    47.8816;  10.3215;  283.471;
14:37:36    47.8808;  10.3174;  283.467;
14:37:39    47.8802;  10.314;  283.464;
14:37:43    47.8815;  10.3212;  283.471;
14:37:46    47.8819;  10.3235;  283.473;
14:37:49    47.8801;  10.3135;  283.463;
14:37:53    47.8828;  10.3281;  283.478;
14:37:56    47.8824;  10.326;  283.476;
14:38:00    47.8812;  10.3196;  283.47;
14:38:03    47.8811;  10.3191;  283.469;
14:38:07    47.8818;  10.3225;  283.472;
14:38:10    47.8804;  10.3149;  283.465;
14:38:13    47.8827;  10.3278;  283.478;
14:38:17    47.8828;  10.3282;  283.478;
14:38:20    47.8814;  10.3206;  283.471;
14:38:24    47.8808;  10.3174;  283.467;
14:38:27    47.8814;  10.3207;  283.471;
14:38:30    47.8806;  10.316;  283.466;
14:38:34    47.881;  10.3183;  283.468;
14:38:37    47.8817;  10.3221;  283.472;
14:38:41    47.8813;  10.3197;  283.47;
14:38:44    47.8807;  10.3165;  283.467;
14:38:47    47.882;  10.324;  283.474;
14:38:51    47.8808;  10.3174;  283.467;
14:38:54    47.8823;  10.3256;  283.476;
14:38:58    47.8805;  10.3154;  283.465;
14:39:01    47.8799;  10.3123;  283.462;
14:39:04    47.8815;  10.3213;  283.471;
14:39:08    47.8793;  10.3091;  283.459;
14:39:11    47.882;  10.3239;  283.474;
14:39:15    47.8807;  10.3166;  283.467;
14:39:18    47.8811;  10.3188;  283.469;
14:39:22    47.8787;  10.3055;  283.455;
14:39:25    47.8818;  10.3228;  283.473;
14:39:29    47.8798;  10.3115;  283.462;
14:39:32    47.88;  10.313;  283.463;
14:39:35    47.8816;  10.3219;  283.472;
14:39:39    47.8798;  10.3116;  283.462;
14:39:42    47.8797;  10.3113;  283.461;
14:39:46    47.8808;  10.3172;  283.467;
14:39:49    47.8812;  10.3194;  283.469;
14:39:52    47.8787;  10.3056;  283.456;
14:39:56    47.8805;  10.3158;  283.466;
14:39:59    47.8793;  10.309;  283.459;
14:40:03    47.8807;  10.3169;  283.467;
14:40:06    47.8806;  10.3162;  283.466;
14:40:09    47.8815;  10.3209;  283.471;
14:40:13    47.8807;  10.3167;  283.467;
14:40:16    47.8812;  10.3196;  283.47;
14:40:20    47.879;  10.3076;  283.458;
14:40:23    47.8795;  10.3101;  283.46;
14:40:27    47.8806;  10.316;  283.466;
14:40:30    47.8788;  10.306;  283.456;
14:40:33    47.8789;  10.3066;  283.457;
14:40:37    47.8799;  10.3125;  283.463;
14:40:40    47.8804;  10.3153;  283.465;
14:40:44    47.8777;  10.3003;  283.45;
14:40:47    47.8803;  10.3142;  283.464;
14:40:50    47.8784;  10.3038;  283.454;
14:40:54    47.8803;  10.3146;  283.465;
14:40:57    47.8785;  10.3048;  283.455;
14:41:01    47.8799;  10.3126;  283.463;
14:41:04    47.8783;  10.3035;  283.453;
14:41:08    47.879;  10.3073;  283.457;
14:41:11    47.878;  10.3019;  283.452;
14:41:14    47.8802;  10.3137;  283.464;
14:41:18    47.879;  10.3072;  283.457;
14:41:21    47.8789;  10.3066;  283.457;
14:41:25    47.8784;  10.3042;  283.454;
14:41:28    47.8805;  10.3158;  283.466;
14:41:31    47.8782;  10.3028;  283.453;
14:41:35    47.879;  10.3076;  283.458;
14:41:38    47.8797;  10.3111;  283.461;
14:41:42    47.879;  10.3073;  283.457;
14:41:45    47.8788;  10.3064;  283.456;
14:41:48    47.8804;  10.315;  283.465;
14:41:52    47.8771;  10.2972;  283.447;
14:41:55    47.8791;  10.3079;  283.458;
14:41:59    47.8783;  10.3034;  283.453;
14:42:02    47.8796;  10.3106;  283.461;
14:42:06    47.8781;  10.3027;  283.453;
14:42:09    47.8802;  10.314;  283.464;
14:42:12    47.8774;  10.2986;  283.449;
14:42:16    47.8784;  10.3042;  283.454;
14:42:19    47.8772;  10.2975;  283.447;
14:42:23    47.879;  10.3074;  283.457;
14:42:26    47.8773;  10.298;  283.448;
14:42:30    47.8759;  10.2902;  283.44;
14:42:33    47.8783;  10.3033;  283.453;
14:42:37    47.8787;  10.3056;  283.456;
14:42:40    47.8771;  10.2967;  283.447;
14:42:43    47.8786;  10.3054;  283.455;
14:42:47    47.8787;  10.3059;  283.456;
14:42:50    47.8766;  10.294;  283.444;
14:42:53    47.8792;  10.3085;  283.458;
14:42:57    47.8787;  10.3058;  283.456;
14:43:00    47.8776;  10.2997;  283.45;
14:43:04    47.8787;  10.3055;  283.455;
14:43:07    47.8782;  10.3028;  283.453;
14:43:11    47.8781;  10.3022;  283.452;
14:43:14    47.8773;  10.298;  283.448;
14:43:17    47.8781;  10.3026;  283.453;
14:43:21    47.8783;  10.3036;  283.454;
14:43:24    47.8769;  10.2959;  283.446;
14:43:28    47.8763;  10.2925;  283.443;
14:43:31    47.8789;  10.3067;  283.457;
14:43:34    47.8781;  10.3021;  283.452;
14:43:38    47.8782;  10.3032;  283.453;
14:43:41    47.8782;  10.3029;  283.453;
14:43:45    47.8777;  10.3004;  283.45;
14:43:48    47.8766;  10.294;  283.444;
14:43:52    47.8767;  10.2949;  283.445;
14:43:55    47.8781;  10.3023;  283.452;
14:43:58    47.8783;  10.3034;  283.453;
14:44:02    47.8767;  10.2946;  283.445;
14:44:05    47.8778;  10.3009;  283.451;
14:44:09    47.8771;  10.2971;  283.447;
14:44:12    47.8779;  10.3015;  283.451;
14:44:16    47.8757;  10.2893;  283.439;
14:44:19    47.8771;  10.2971;  283.447;
14:44:22    47.8783;  10.3033;  283.453;
14:44:26    47.878;  10.3017;  283.452;
14:44:29    47.8768;  10.2953;  283.445;
14:44:33    47.8762;  10.292;  283.442;
14:44:36    47.8763;  10.2925;  283.442;
14:44:39    47.8769;  10.2958;  283.446;
14:44:43    47.8774;  10.2984;  283.448;
14:44:46    47.8772;  10.2975;  283.448;
14:44:50    47.8758;  10.29;  283.44;
14:44:53    47.8773;  10.2983;  283.448;
14:44:57    47.8777;  10.3002;  283.45;
14:45:00    47.8756;  10.2885;  283.439;
14:45:03    47.8756;  10.2885;  283.439;
14:45:07    47.8759;  10.2905;  283.441;
14:45:10    47.8765;  10.2938;  283.444;
14:45:14    47.8773;  10.2982;  283.448;
14:45:17    47.8782;  10.303;  283.453;
14:45:20    47.8773;  10.2982;  283.448;
14:45:24    47.8787;  10.3056;  283.456;
14:45:27    47.8779;  10.3015;  283.452;
14:45:31    47.8781;  10.3024;  283.452;
14:45:34    47.8789;  10.3067;  283.457;
14:45:38    47.8789;  10.3067;  283.457;
14:45:41    47.8797;  10.3112;  283.461;
14:45:44    47.878;  10.3017;  283.452;
14:45:48    47.8785;  10.3044;  283.454;
14:45:51    47.8785;  10.3046;  283.455;
14:45:55    47.877;  10.2966;  283.447;
14:45:58    47.8761;  10.2912;  283.441;
14:46:02    47.8781;  10.3023;  283.452;
14:46:05    47.8791;  10.3078;  283.458;
14:46:08    47.8775;  10.299;  283.449;
14:46:12    47.8766;  10.2939;  283.444;
14:46:15    47.8773;  10.2982;  283.448;
14:46:19    47.8774;  10.2985;  283.448;
14:46:22    47.8759;  10.2906;  283.441;
14:46:25    47.8768;  10.2952;  283.445;
14:46:29    47.8793;  10.3091;  283.459;
14:46:32    47.8775;  10.2989;  283.449;
14:46:36    47.8776;  10.2998;  283.45;
14:46:39    47.877;  10.2965;  283.447;
14:46:43    47.8764;  10.2928;  283.443;
14:46:46    47.8777;  10.3003;  283.45;
14:46:49    47.8773;  10.2977;  283.448;
14:46:53    47.877;  10.2961;  283.446;
14:46:56    47.8764;  10.2931;  283.443;
14:47:00    47.8765;  10.2937;  283.444;
14:47:03    47.8768;  10.295;  283.445;
14:47:07    47.8761;  10.2916;  283.442;
14:47:10    47.8772;  10.2973;  283.447;
14:47:13    47.8759;  10.2903;  283.44;
14:47:17    47.8768;  10.2955;  283.445;
14:47:20    47.8767;  10.2947;  283.445;
14:47:24    47.8764;  10.2933;  283.443;
14:47:27    47.8763;  10.2924;  283.442;
14:47:30    47.8761;  10.2912;  283.441;
14:47:34    47.8769;  10.296;  283.446;
14:47:37    47.8771;  10.2971;  283.447;
14:47:41    47.8763;  10.2922;  283.442;
14:47:44    47.8767;  10.2945;  283.444;
14:47:48    47.8756;  10.2885;  283.439;
14:47:51    47.8766;  10.2943;  283.444;
14:47:54    47.8769;  10.2957;  283.446;
14:47:58    47.8744;  10.2821;  283.432;
14:48:01    47.8774;  10.2983;  283.448;
14:48:05    47.8765;  10.2939;  283.444;
14:48:08    47.8777;  10.3002;  283.45;
14:48:11    47.8765;  10.2938;  283.444;
14:48:15    47.8766;  10.294;  283.444;
14:48:18    47.8772;  10.2977;  283.448;
14:48:22    47.8764;  10.2929;  283.443;
14:48:25    47.875;  10.2855;  283.436;
14:48:28    47.8757;  10.2891;  283.439;
14:48:32    47.8763;  10.2927;  283.443;
14:48:35    47.8771;  10.2968;  283.447;
14:48:39    47.8772;  10.2976;  283.448;
14:48:42    47.877;  10.2963;  283.446;
14:48:45    47.875;  10.2855;  283.435;
14:48:49    47.8767;  10.2948;  283.445;
14:48:52    47.8764;  10.2931;  283.443;
14:48:56    47.8749;  10.2848;  283.435;
14:48:59    47.8766;  10.294;  283.444;
14:49:03    47.8756;  10.2886;  283.439;
14:49:06    47.8754;  10.2876;  283.438;
14:49:09    47.8756;  10.2889;  283.439;
14:49:13    47.8761;  10.2913;  283.441;
14:49:16    47.877;  10.2962;  283.446;
14:49:20    47.8749;  10.2849;  283.435;
14:49:23    47.8743;  10.2814;  283.431;
14:49:27    47.8767;  10.2946;  283.445;
14:49:30    47.8766;  10.2943;  283.444;
14:49:33    47.8765;  10.2938;  283.444;
14:49:37    47.8754;  10.2875;  283.438;
14:49:40    47.875;  10.2854;  283.435;
14:49:44    47.8773;  10.2982;  283.448;
14:49:47    47.8753;  10.2871;  283.437;
14:49:50    47.8752;  10.2862;  283.436;
14:49:54    47.8761;  10.2916;  283.442;
14:49:57    47.8768;  10.2951;  283.445;
14:50:01    47.8761;  10.2913;  283.441;
14:50:04    47.8745;  10.2826;  283.433;
14:50:08    47.877;  10.2966;  283.447;
14:50:11    47.8762;  10.2922;  283.442;
14:50:14    47.8759;  10.2906;  283.441;
14:50:18    47.8766;  10.2943;  283.444;
14:50:21    47.8768;  10.2955;  283.446;
14:50:25    47.8774;  10.2987;  283.449;
14:50:28    47.8773;  10.2978;  283.448;
14:50:32    47.8744;  10.282;  283.432;
14:50:35    47.8743;  10.2817;  283.432;
14:50:38    47.8743;  10.2816;  283.432;
14:50:42    47.8771;  10.2968;  283.447;
14:50:45    47.8775;  10.2992;  283.449;
14:50:49    47.8754;  10.2877;  283.438;
14:50:52    47.8741;  10.2804;  283.43;
14:50:55    47.8762;  10.2922;  283.442;
14:50:59    47.8774;  10.2985;  283.448;
14:51:02    47.8758;  10.2896;  283.44;
14:51:06    47.8757;  10.2893;  283.439;
14:51:09    47.8774;  10.2986;  283.449;
14:51:13    47.8761;  10.2915;  283.441;
14:51:16    47.8758;  10.2897;  283.44;
14:51:20    47.8777;  10.3005;  283.45;
14:51:23    47.8764;  10.2933;  283.443;
14:51:26    47.8756;  10.2885;  283.439;
14:51:30    47.875;  10.2854;  283.435;
14:51:33    47.8743;  10.2817;  283.432;
14:51:37    47.876;  10.2911;  283.441;
14:51:40    47.8771;  10.297;  283.447;
14:51:43    47.8746;  10.283;  283.433;
14:51:47    47.8755;  10.2882;  283.438;
14:51:50    47.8748;  10.2843;  283.434;
14:51:54    47.8754;  10.2873;  283.437;
14:51:57    47.8752;  10.2866;  283.437;
14:52:01    47.8752;  10.2867;  283.437;
14:52:04    47.8751;  10.2862;  283.436;
14:52:07    47.8747;  10.2835;  283.434;
14:52:11    47.8743;  10.2813;  283.431;
14:52:14    47.8747;  10.2836;  283.434;
14:52:18    47.8758;  10.2896;  283.44;
14:52:21    47.8757;  10.2894;  283.439;
14:52:24    47.8739;  10.2792;  283.429;
14:52:28    47.8751;  10.2861;  283.436;
14:52:31    47.8745;  10.2826;  283.433;
14:52:35    47.8755;  10.2879;  283.438;
14:52:38    47.8731;  10.2748;  283.425;
14:52:41    47.8746;  10.2831;  283.433;
14:52:45    47.8744;  10.282;  283.432;
14:52:48    47.8755;  10.288;  283.438;
14:52:52    47.8773;  10.2982;  283.448;
14:52:55    47.8771;  10.297;  283.447;
14:52:59    47.8749;  10.2846;  283.435;
14:53:02    47.8759;  10.2901;  283.44;
14:53:05    47.8735;  10.2773;  283.427;
14:53:09    47.8746;  10.2834;  283.433;
14:53:12    47.8788;  10.306;  283.456;
14:53:16    47.8765;  10.2939;  283.444;
14:53:19    47.8747;  10.284;  283.434;
14:53:23    47.8741;  10.2806;  283.431;
14:53:26    47.8755;  10.2882;  283.438;
14:53:29    47.8755;  10.2883;  283.438;
14:53:33    47.8776;  10.2996;  283.45;
14:53:36    47.8753;  10.2868;  283.437;
14:53:40    47.8746;  10.2833;  283.433;
14:53:43    47.8759;  10.2903;  283.44;
14:53:46    47.8744;  10.282;  283.432;
14:53:50    47.8753;  10.2872;  283.437;
14:53:53    47.8747;  10.2839;  283.434;
14:53:57    47.8755;  10.2881;  283.438;
14:54:00    47.8751;  10.2862;  283.436;
14:54:04    47.8744;  10.2823;  283.432;
14:54:07    47.8756;  10.2887;  283.439;
14:54:11    47.8748;  10.2845;  283.435;
14:54:14    47.8751;  10.2857;  283.436;
14:54:17    47.8739;  10.2792;  283.429;
14:54:21    47.8757;  10.289;  283.439;
14:54:24    47.8744;  10.282;  283.432;
14:54:28    47.8754;  10.2874;  283.437;
14:54:31    47.8745;  10.2826;  283.433;
14:54:34    47.876;  10.2906;  283.441;
14:54:38    47.8751;  10.2859;  283.436;
14:54:41    47.8739;  10.2794;  283.429;
14:54:45    47.8742;  10.281;  283.431;
14:54:48    47.875;  10.2856;  283.436;
14:54:52    47.8763;  10.2927;  283.443;
14:54:55    47.8743;  10.2817;  283.432;
