time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-05-06 15:05:36,2500.0,-2.867,303.4,-0.0005734,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:05:40,1985.8207,-2.73,303.398,-0.000546,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:05:44,1577.3937,-2.702,303.406,-0.0005404,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:05:48,1252.9686,-2.561,303.408,-0.0005122,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:05:52,995.2686,-2.346,303.419,-0.0004692,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:05:56,790.5701,-2.079,303.393,-0.0004158,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:00,627.9723,-1.895,303.396,-0.000379,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:04,498.8163,-1.631,303.405,-0.0003262,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:08,396.2239,-1.275,303.398,-0.00025499999999999996,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:12,314.7319,-1.079,303.407,-0.0002158,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:16,250.0005,-0.954,303.391,-0.0001908,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:20,198.5825,-0.9973,303.402,-0.00019946,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:24,157.7397,-0.6523,303.4,-0.00013046,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:27,125.2971,-0.3796,303.4,-7.592e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:31,99.5271,-0.2962,303.419,-5.924e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:35,79.0571,-0.2618,303.425,-5.235999999999999e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:39,62.7973,-0.2032,303.429,-4.064e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:43,49.8817,-0.2899,303.422,-5.798e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:47,39.6224,-0.2345,303.421,-4.6899999999999995e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:51,31.4732,-0.2115,303.42,-4.23e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:06:55,25.0001,-0.1805,303.421,-3.6099999999999997e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:00,19.8582,-0.0204,303.423,-4.08e-06,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:04,15.774,-0.3114,303.428,-6.228000000000001e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:08,12.5297,-0.4663,303.421,-9.326e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:12,9.9527,-0.2782,303.419,-5.564e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:16,7.9057,-0.2689,303.415,-5.378e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:20,6.2797,0.0398,303.404,7.96e-06,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:24,4.9882,0.0446,303.409,8.920000000000001e-06,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:28,3.9622,-0.2328,303.414,-4.656e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:32,3.1473,-0.2534,303.423,-5.068e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:36,2.5,-0.229,303.414,-4.58e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:40,1.9858,-0.09,303.422,-1.8e-05,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:44,1.5774,-0.0072,303.418,-1.44e-06,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-06 15:07:49,1.253,-0.0313,303.409,-6.26e-06,1,20,20.0,-11.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
