time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-05-05 12:42:38,2500.0,-2.019,283.149,-0.0010095,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:42:42,1985.8207,-2.095,283.158,-0.0010475,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:42:45,1577.3937,-2.273,283.151,-0.0011365000000000001,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:42:49,1252.9686,-2.446,283.152,-0.0012230000000000001,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:42:53,995.2686,-2.55,283.136,-0.0012749999999999999,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:42:57,790.5701,-2.838,283.148,-0.0014190000000000001,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:01,627.9723,-3.063,283.141,-0.0015315,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:05,498.8163,-3.081,283.148,-0.0015405,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:09,396.2239,-3.27,283.146,-0.001635,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:13,314.7319,-3.388,283.15,-0.001694,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:17,250.0005,-3.344,283.15,-0.0016719999999999999,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:21,198.5825,-3.306,283.147,-0.001653,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:25,157.7397,-3.143,283.153,-0.0015715,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:29,125.2971,-2.896,283.142,-0.0014479999999999999,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:33,99.5271,-2.682,283.144,-0.001341,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:37,79.0571,-2.432,283.149,-0.001216,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:41,62.7973,-2.128,283.14,-0.001064,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:45,49.8817,-1.839,283.149,-0.0009195,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:49,39.6224,-1.535,283.141,-0.0007675,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:53,31.4732,-1.163,283.144,-0.0005815,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:43:57,25.0001,-0.8524,283.135,-0.0004262,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:01,19.8582,-0.6319,283.141,-0.00031595,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:05,15.774,-0.4298,283.138,-0.00021490000000000002,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:09,12.5297,-0.3481,283.149,-0.00017405,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:12,9.9527,-0.2054,283.138,-0.0001027,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:16,7.9057,-0.1039,283.149,-5.195e-05,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:20,6.2797,-0.0905,283.134,-4.5249999999999995e-05,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:24,4.9882,-0.06,283.149,-2.9999999999999997e-05,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:28,3.9622,-0.0708,283.151,-3.54e-05,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:32,3.1473,-0.1358,283.146,-6.79e-05,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:36,2.5,-0.1086,283.15,-5.43e-05,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:40,1.9858,-0.1828,283.143,-9.14e-05,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:44,1.5774,-0.0691,283.157,-3.455e-05,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-05 12:44:49,1.253,0.0092,283.136,4.6e-06,1,50,20.0,-7.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
