time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-05-12 10:35:21,2000.0,-5.224,303.326,-0.010448,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:35:25,1588.6565,-5.406,303.332,-0.010811999999999999,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:35:29,1261.915,-5.742,303.322,-0.011484,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:35:33,1002.3749,-6.049,303.329,-0.012098000000000001,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:35:37,796.2149,-6.215,303.33,-0.01243,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:35:41,632.4561,-6.212,303.332,-0.012424,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:35:45,502.3779,-6.02,303.323,-0.012039999999999999,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:35:49,399.053,-5.616,303.331,-0.011231999999999999,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:35:52,316.9791,-5.021,303.328,-0.010042,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:35:56,251.7855,-4.326,303.318,-0.008652,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:00,200.0004,-3.562,303.323,-0.007123999999999999,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:04,158.866,-2.793,303.33,-0.005586000000000001,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:08,126.1918,-2.111,303.321,-0.004222,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:12,100.2377,-1.576,303.319,-0.0031520000000000003,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:16,79.6216,-1.07,303.324,-0.00214,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:20,63.2457,-0.731,303.331,-0.001462,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:24,50.2379,-0.463,303.327,-0.0009260000000000001,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:28,39.9053,-0.3032,303.321,-0.0006064000000000001,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:32,31.6979,-0.1817,303.336,-0.0003634,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:36,25.1786,-0.1141,303.329,-0.0002282,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:40,20.0,-0.0407,303.332,-8.14e-05,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:44,15.8866,-0.004,303.327,-8e-06,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:48,12.6192,-0.0029,303.33,-5.7999999999999995e-06,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:52,10.0238,-0.0027,303.321,-5.4e-06,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:36:56,7.9622,-0.0105,303.334,-2.1000000000000002e-05,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:37:00,6.3246,-0.0192,303.326,-3.84e-05,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:37:04,5.0238,-0.0169,303.333,-3.3799999999999995e-05,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:37:08,3.9905,-0.0359,303.328,-7.18e-05,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:37:11,3.1698,-0.0671,303.332,-0.0001342,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:37:15,2.5179,-0.0334,303.335,-6.68e-05,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:37:19,2.0,-0.0282,303.327,-5.64e-05,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:37:23,1.5887,0.0209,303.319,4.18e-05,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:37:28,1.2619,-0.0008,303.33,-1.6000000000000001e-06,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 10:37:32,1.0024,-0.0066,303.331,-1.32e-05,1,200,20.0,-2.0,-6.0,3.5,3.0,КТ117№1 п1(база 2)
