time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-05-12 11:44:48,2000.0,-8.15,303.391,-0.008150000000000001,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:44:52,1588.6565,-8.201,303.404,-0.008201,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:44:56,1261.915,-8.233,303.394,-0.008233,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:00,1002.3749,-8.148,303.393,-0.008147999999999999,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:04,796.2149,-7.843,303.396,-0.007843,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:08,632.4561,-7.312,303.401,-0.007312,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:11,502.3779,-6.652,303.399,-0.006652,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:15,399.053,-5.875,303.409,-0.005875,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:19,316.9791,-5.0,303.393,-0.005,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:23,251.7855,-4.145,303.398,-0.004144999999999999,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:27,200.0004,-3.304,303.389,-0.0033039999999999996,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:31,158.866,-2.493,303.401,-0.002493,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:35,126.1918,-1.841,303.391,-0.001841,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:39,100.2377,-1.258,303.399,-0.001258,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:43,79.6216,-0.9726,303.389,-0.0009726,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:47,63.2457,-0.6699,303.385,-0.0006699000000000001,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:51,50.2379,-0.461,303.395,-0.00046100000000000004,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:55,39.9053,-0.3024,303.397,-0.0003024,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:45:59,31.6979,-0.2057,303.397,-0.00020569999999999999,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:03,25.1786,-0.1569,303.392,-0.00015690000000000002,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:07,20.0,-0.1111,303.382,-0.0001111,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:11,15.8866,-0.0807,303.386,-8.07e-05,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:15,12.6192,-0.1184,303.391,-0.0001184,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:19,10.0238,-0.0627,303.386,-6.27e-05,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:23,7.9622,-0.0642,303.401,-6.419999999999999e-05,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:27,6.3246,-0.0742,303.395,-7.42e-05,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:31,5.0238,-0.0517,303.395,-5.17e-05,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:34,3.9905,-0.0616,303.39,-6.16e-05,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:38,3.1698,-0.0781,303.389,-7.81e-05,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:42,2.5179,-0.1118,303.392,-0.0001118,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:46,2.0,-0.1503,303.4,-0.0001503,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:50,1.5887,-0.1596,303.393,-0.0001596,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:54,1.2619,-0.0749,303.397,-7.489999999999999e-05,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-12 11:46:58,1.0024,-0.0638,303.389,-6.379999999999999e-05,1,100,20.0,-1.0,-2.0,3.5,3.0,КТ117№1 п1(база 2)
