time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-05-11 13:07:55,2500.0,-4.883,303.479,-0.009766,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:07:59,1985.8207,-5.121,303.47,-0.010242000000000001,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:03,1577.3937,-5.598,303.47,-0.011196,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:06,1252.9686,-6.084,303.472,-0.012168,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:10,995.2686,-6.513,303.476,-0.013026,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:14,790.5701,-6.787,303.47,-0.013574,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:18,627.9723,-6.862,303.472,-0.013724,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:22,498.8163,-6.727,303.48,-0.013454,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:26,396.2239,-6.32,303.465,-0.01264,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:30,314.7319,-5.718,303.471,-0.011436,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:34,250.0005,-4.923,303.47,-0.009846,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:38,198.5825,-4.059,303.474,-0.008118,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:42,157.7397,-3.233,303.464,-0.006466,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:46,125.2971,-2.428,303.464,-0.004856,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:50,99.5271,-1.771,303.468,-0.003542,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:54,79.0571,-1.263,303.477,-0.0025259999999999996,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:08:58,62.7973,-0.8475,303.477,-0.0016950000000000001,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:02,49.8817,-0.5524,303.464,-0.0011048,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:06,39.6224,-0.361,303.468,-0.000722,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:10,31.4732,-0.2335,303.479,-0.000467,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:14,25.0001,-0.1285,303.466,-0.000257,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:18,19.8582,-0.0742,303.466,-0.0001484,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:22,15.774,-0.0662,303.477,-0.0001324,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:26,12.5297,-0.0371,303.462,-7.42e-05,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:29,9.9527,-0.0636,303.462,-0.0001272,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:33,7.9057,-0.0635,303.465,-0.000127,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:37,6.2797,-0.0385,303.471,-7.7e-05,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:41,4.9882,-0.0095,303.476,-1.9e-05,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:45,3.9622,-0.0256,303.477,-5.1200000000000004e-05,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:49,3.1473,-0.0343,303.472,-6.86e-05,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:53,2.5,-0.0343,303.467,-6.86e-05,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:09:57,1.9858,-0.0348,303.473,-6.96e-05,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:10:01,1.5774,-0.0481,303.473,-9.62e-05,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-05-11 13:10:05,1.253,-0.0699,303.481,-0.0001398,1,200,20.0,-2.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
