time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-04-29 14:31:39,2500.0,-1.096,263.26,-0.00021920000000000002,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:31:43,1985.8207,-1.122,263.262,-0.00022440000000000003,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:31:47,1577.3937,-1.219,263.262,-0.00024380000000000002,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:31:51,1252.9686,-1.304,263.259,-0.0002608,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:31:55,995.2686,-1.237,263.268,-0.0002474,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:31:59,790.5701,-0.9927,263.26,-0.00019854,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:03,627.9723,-0.9308,263.266,-0.00018616,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:07,498.8163,-1.245,263.268,-0.00024900000000000004,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:11,396.2239,-0.8798,263.256,-0.00017596000000000002,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:15,314.7319,-0.8896,263.262,-0.00017791999999999998,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:19,250.0005,-1.049,263.265,-0.00020979999999999998,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:23,198.5825,-0.9775,263.267,-0.0001955,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:26,157.7397,-1.062,263.267,-0.0002124,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:30,125.2971,-1.07,263.257,-0.00021400000000000002,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:34,99.5271,-0.574,263.26,-0.00011479999999999999,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:38,79.0571,-0.2774,263.258,-5.548e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:42,62.7973,-0.6458,263.252,-0.00012916000000000002,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:46,49.8817,-0.7413,263.259,-0.00014826,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:50,39.6224,-0.7433,263.26,-0.00014866,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:54,31.4732,-0.9964,263.255,-0.00019928,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:32:58,25.0001,-0.8246,263.254,-0.00016492,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:02,19.8582,-0.4991,263.251,-9.982e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:06,15.774,-0.4599,263.265,-9.198e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:10,12.5297,-0.4182,263.262,-8.364e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:14,9.9527,-0.4552,263.252,-9.104e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:18,7.9057,-0.3976,263.261,-7.952e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:22,6.2797,-0.4381,263.273,-8.761999999999999e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:26,4.9882,-0.4695,263.266,-9.389999999999999e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:30,3.9622,-0.3621,263.266,-7.242e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:34,3.1473,-0.1607,263.265,-3.214e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:38,2.5,-0.0914,263.26,-1.8279999999999998e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:42,1.9858,-0.2252,263.255,-4.504e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:45,1.5774,-0.1604,263.256,-3.208e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 14:33:50,1.253,0.1494,263.267,2.9880000000000002e-05,1,20,20.0,-8.0,-9.0,3.5,3.0,КТ117№1 п1(база 2)
