time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-04-29 12:52:09,2500.0,-0.6427,263.258,-0.0006427000000000001,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:13,1985.8207,-0.6607,263.255,-0.0006607,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:17,1577.3937,-0.7388,263.26,-0.0007388,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:21,1252.9686,-0.8292,263.267,-0.0008292000000000001,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:25,995.2686,-0.8965,263.249,-0.0008964999999999999,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:28,790.5701,-1.087,263.257,-0.0010869999999999999,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:32,627.9723,-1.245,263.262,-0.001245,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:36,498.8163,-1.499,263.25,-0.0014990000000000001,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:40,396.2239,-1.699,263.255,-0.001699,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:44,314.7319,-1.913,263.267,-0.001913,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:48,250.0005,-2.248,263.247,-0.0022480000000000004,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:52,198.5825,-2.597,263.26,-0.002597,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:52:56,157.7397,-2.952,263.252,-0.0029519999999999998,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:00,125.2971,-3.391,263.253,-0.003391,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:04,99.5271,-3.971,263.261,-0.003971,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:08,79.0571,-4.444,263.259,-0.004444,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:12,62.7973,-4.884,263.257,-0.004884,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:16,49.8817,-5.376,263.266,-0.005376000000000001,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:20,39.6224,-5.806,263.26,-0.005806,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:24,31.4732,-6.106,263.247,-0.0061059999999999994,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:28,25.0001,-6.304,263.245,-0.006304000000000001,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:32,19.8582,-6.307,263.254,-0.006307,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:36,15.774,-6.123,263.26,-0.006123,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:40,12.5297,-5.707,263.253,-0.005707,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:44,9.9527,-5.21,263.258,-0.00521,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:47,7.9057,-4.557,263.258,-0.004557,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:51,6.2797,-3.802,263.257,-0.0038020000000000003,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:55,4.9882,-2.966,263.252,-0.0029660000000000003,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:53:59,3.9622,-2.224,263.252,-0.0022240000000000003,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:54:03,3.1473,-1.67,263.26,-0.0016699999999999998,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:54:07,2.5,-1.196,263.242,-0.001196,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:54:11,1.9858,-0.9009,263.251,-0.0009009,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:54:15,1.5774,-0.6606,263.252,-0.0006606,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-29 12:54:19,1.253,-0.3758,263.247,-0.00037580000000000003,1,100,20.0,-6.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
