time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-04-28 11:57:29,2500.0,-0.3621,263.224,-0.0007241999999999999,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:57:33,1985.8207,-0.3741,263.214,-0.0007482,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:57:37,1577.3937,-0.3992,263.207,-0.0007984,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:57:41,1252.9686,-0.4607,263.21,-0.0009214,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:57:45,995.2686,-0.5309,263.215,-0.0010618000000000001,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:57:49,790.5701,-0.6155,263.216,-0.001231,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:57:53,627.9723,-0.721,263.211,-0.001442,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:57:57,498.8163,-0.8476,263.223,-0.0016952,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:01,396.2239,-0.9865,263.222,-0.001973,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:05,314.7319,-1.146,263.224,-0.0022919999999999998,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:08,250.0005,-1.363,263.207,-0.002726,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:12,198.5825,-1.615,263.213,-0.00323,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:16,157.7397,-1.905,263.211,-0.00381,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:20,125.2971,-2.26,263.223,-0.00452,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:24,99.5271,-2.627,263.214,-0.005254,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:28,79.0571,-3.015,263.217,-0.006030000000000001,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:32,62.7973,-3.45,263.203,-0.006900000000000001,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:36,49.8817,-3.852,263.211,-0.007704,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:40,39.6224,-4.234,263.215,-0.008468,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:44,31.4732,-4.566,263.219,-0.009132,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:48,25.0001,-4.795,263.222,-0.00959,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:52,19.8582,-4.924,263.221,-0.009848,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:58:56,15.774,-4.879,263.219,-0.009758,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:00,12.5297,-4.655,263.213,-0.00931,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:04,9.9527,-4.275,263.213,-0.00855,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:08,7.9057,-3.756,263.215,-0.007512,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:12,6.2797,-3.171,263.216,-0.0063419999999999995,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:16,4.9882,-2.567,263.213,-0.0051340000000000005,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:20,3.9622,-2.013,263.219,-0.004026,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:24,3.1473,-1.475,263.217,-0.0029500000000000004,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:28,2.5,-1.031,263.21,-0.002062,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:31,1.9858,-0.6738,263.214,-0.0013476,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:35,1.5774,-0.4337,263.208,-0.0008673999999999999,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 11:59:39,1.253,-0.2965,263.214,-0.000593,1,200,20.0,-1.0,-12.0,3.5,3.0,КТ117№1 п1(база 2)
