time,frequency_hz,dlts_v,temperature_k,dlts_pf,bs,ls,f_pulse,u1,ur,time_between_meas,integral_time,specimen_name
2022-04-28 14:08:42,2500.0,-2.419,263.163,-0.0004838,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:08:46,1985.8207,-2.378,263.17,-0.0004756,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:08:50,1577.3937,-2.643,263.164,-0.0005286,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:08:54,1252.9686,-3.034,263.177,-0.0006068,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:08:58,995.2686,-3.086,263.172,-0.0006171999999999999,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:01,790.5701,-3.035,263.173,-0.000607,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:05,627.9723,-3.55,263.171,-0.0007099999999999999,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:09,498.8163,-4.078,263.174,-0.0008156000000000001,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:13,396.2239,-4.131,263.169,-0.0008262,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:17,314.7319,-4.599,263.162,-0.0009198,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:21,250.0005,-5.05,263.178,-0.00101,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:25,198.5825,-5.266,263.175,-0.0010532,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:29,157.7397,-5.45,263.16,-0.00109,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:33,125.2971,-5.735,263.168,-0.001147,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:37,99.5271,-5.855,263.161,-0.0011710000000000002,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:41,79.0571,-6.321,263.179,-0.0012642,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:45,62.7973,-6.268,263.16,-0.0012536,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:49,49.8817,-6.272,263.168,-0.0012544000000000001,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:53,39.6224,-5.861,263.177,-0.0011722,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:09:57,31.4732,-5.558,263.164,-0.0011116,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:01,25.0001,-5.202,263.163,-0.0010404,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:05,19.8582,-4.839,263.164,-0.0009678000000000001,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:09,15.774,-4.671,263.165,-0.0009342,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:13,12.5297,-4.118,263.173,-0.0008236000000000001,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:17,9.9527,-3.354,263.164,-0.0006708,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:21,7.9057,-2.867,263.168,-0.0005734,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:24,6.2797,-2.296,263.161,-0.00045919999999999994,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:28,4.9882,-2.038,263.169,-0.0004076,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:32,3.9622,-1.598,263.166,-0.0003196,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:36,3.1473,-1.308,263.17,-0.0002616,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:40,2.5,-0.8629,263.157,-0.00017258,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:44,1.9858,-0.6406,263.161,-0.00012811999999999999,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:48,1.5774,-1.221,263.164,-0.0002442,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
2022-04-28 14:10:52,1.253,-1.499,263.163,-0.0002998,1,20,20.0,-2.0,-3.0,3.5,3.0,КТ117№1 п1(база 2)
